"H",1,0,4,-11,1,2,1,0
"H",1,0,4,-2,0,0,607,332
"H",1,0,4,-2,0,1,162,89
"H",1,0,4,-2,0,2,56,30
"H",1,0,4,-2,1,0,160,96
"H",1,0,4,-2,1,1,140,78
"H",1,0,4,-2,1,2,91,51
"H",1,0,4,-2,2,0,69,44
"H",1,0,4,-2,2,1,90,52
"H",1,0,4,-2,2,2,77,43
"H",1,0,4,-2,3,0,23,14
"H",1,0,4,-2,3,1,47,27
"H",1,0,4,-2,3,2,50,28
"H",1,0,4,-3,0,0,327,130
"H",1,0,4,-3,0,1,80,34
"H",1,0,4,-3,0,2,31,12
"H",1,0,4,-3,1,0,75,28
"H",1,0,4,-3,1,1,69,26
"H",1,0,4,-3,1,2,47,18
"H",1,0,4,-3,2,0,22,10
"H",1,0,4,-3,2,1,33,9
"H",1,0,4,-3,2,2,38,12
"H",1,0,4,-3,3,0,7,3
"H",1,0,4,-3,3,1,16,6
"H",1,0,4,-3,3,2,15,6
"H",1,0,4,-4,0,0,137,40
"H",1,0,4,-4,0,1,36,8
"H",1,0,4,-4,0,2,15,3
"H",1,0,4,-4,1,0,31,8
"H",1,0,4,-4,1,1,27,4
"H",1,0,4,-4,1,2,19,2
"H",1,0,4,-4,2,0,16,4
"H",1,0,4,-4,2,1,17,4
"H",1,0,4,-4,2,2,17,4
"H",1,0,4,-4,3,0,4,2
"H",1,0,4,-4,3,1,7,2
"H",1,0,4,-4,3,2,4,1
"H",1,0,4,-5,0,0,57,7
"H",1,0,4,-5,0,1,11,2
"H",1,0,4,-5,0,2,6,2
"H",1,0,4,-5,1,0,21,1
"H",1,0,4,-5,1,1,12,0
"H",1,0,4,-5,1,2,8,0
"H",1,0,4,-5,2,0,8,1
"H",1,0,4,-5,2,1,8,1
"H",1,0,4,-5,2,2,10,0
"H",1,0,4,-5,3,0,2,0
"H",1,0,4,-5,3,1,5,1
"H",1,0,4,-5,3,2,7,0
"H",1,0,4,-6,0,0,21,1
